vehicles_in_ego_lane,vehicles_in_left_lane,vehicles_in_right_lane,closest_in_ego_lane_dist,closest_left_lane_dist,closest_right_lane_dist,relative_velocity_ego_lane,relative_velocity_left_lane,relative_velocity_right_lane,previous_action_1,previous_action_2,action
2,2,1,20.69171,52.1789,31.26117,-3.202293,-2.329048,-3.764858,4,4,4
4,2,0,42.43605,53.26903,0,-1.14999,-2.107586,0,4,4,1
2,3,1,21.21185,9.79622999999998,83.89413,-1.438547,-3.149164,-1.185131,1,4,2
4,0,0,30.01085,10000,0,-2.810312,10000,0,2,1,1
0,2,2,10000,9.38404,30.48093,10000,-3.135113,-1.655739,1,2,1
2,2,2,41.64499,52.44727,30.69722,-3.822514,-1.502605,-1.994593,1,1,4
4,1,2,11.16286,74.80998,22.07452,-1.37263,-1.11097,-3.607567,4,1,4
2,2,2,51.44763,31.55755,42.14598,-3.455393,-3.940802,-2.47142,4,4,1
2,2,4,42.51067,10.74288,21.66783,-1.460278,-3.480019,-2.853794,1,4,1
2,3,1,42.14891,19.83119,74.26431,-1.383272,-3.62192,-1.054485,1,1,1
3,0,2,30.56964,0,20.57263,-3.94305,0,-2.833435,1,1,4
3,1,2,63.75952,11.2561,21.29742,-1.285606,-1.073551,-1.97671,4,1,1
1,0,1,97.55699,0,87.70622,-1.703815,0,-1.248137,1,4,1
2,0,3,66.54685,0,9.91077000000001,-1.737158,0,-2.226864,1,1,1
3,4,1,22.48017,43.67259,85.90409,-1.185562,-3.71592,-1.347433,1,1,4
2,3,3,10.94833,20.96965,53.05211,-2.050035,-3.121109,-3.702469,4,1,4
1,4,3,30.55985,19.97721,9.55199000000002,-1.67189,-2.314308,-3.472338,4,4,1
2,4,0,10.53182,51.98906,0,-1.558014,-3.05583,0,1,4,4
5,2,1,9.85449,64.77375,85.8432,-3.39057,-1.799591,-2.980278,4,1,4
2,1,1,31.58839,21.68124,64.93108,-2.575798,-3.014364,-2.414162,4,4,1
3,1,2,33.44691,21.72705,11.07585,-1.513655,-1.386656,-1.790705,1,4,1
3,3,0,41.54236,20.52037,0,-2.663704,-3.62647,0,1,1,4
4,1,0,19.99523,71.71997,0,-1.16613,-3.550817,0,4,1,0
1,0,1,62.98489,0,93.88214,-1.605661,0,-3.026821,0,4,1
5,0,3,20.49923,10000,10.85126,-3.622723,10000,-2.21311,1,0,4
2,2,3,72.26176,30.81128,9.99657999999999,-3.930328,-2.872221,-2.807825,4,1,0
3,1,0,30.12048,62.19633,0,-3.191784,-2.24052,0,0,4,4
5,1,1,9.42287999999999,60.52969,72.29094,-3.541779,-2.60663,-1.040075,4,0,4
3,4,1,32.66857,21.0317,10.93546,-1.757809,-3.730888,-2.915358,4,4,1
2,1,2,53.18198,42.85984,32.09735,-3.853981,-2.351164,-2.675444,1,4,1
2,0,0,61.8712,10000,0,-2.333572,10000,0,1,1,1
2,3,1,40.2954,9.50522999999998,50.08858,-2.459536,-2.243032,-3.879614,1,1,1
2,0,4,61.25589,0,10.34649,-1.217083,0,-1.204914,1,1,1
0,4,0,10000,22.6261,0,10000,-2.005924,0,1,1,1
2,2,2,61.88388,32.08,22.15076,-1.661064,-2.03017,-2.609598,1,1,1
3,0,3,10.09357,0,21.52603,-2.25712,0,-1.824667,1,1,4
2,2,0,30.94627,10.39085,0,-3.614912,-1.019506,0,4,1,1
0,0,0,10000,0,10000,10000,0,10000,1,4,1
6,2,0,21.18821,10.95433,10000,-3.888803,-1.529543,10000,1,1,1
1,1,0,82.48779,53.24094,0,-1.204317,-2.75366,0,1,1,1
0,3,3,10000,21.93462,11.17366,10000,-3.495289,-3.377596,1,1,1
2,1,2,9.60485,50.07279,28.84867,-3.396683,-1.321661,-3.288403,1,1,4
2,0,0,22.24014,10000,0,-2.485445,10000,0,4,1,1
4,0,2,19.97743,10000,42.28461,-3.448542,10000,-3.271116,1,4,4
5,1,3,9.94060999999999,97.84477,31.10101,-3.107752,-1.700306,-3.801924,4,1,4
2,3,2,39.25125,10.54014,50.25129,-1.539732,-2.723007,-1.886223,4,4,1
4,0,2,21.83766,0,72.43724,-1.952534,0,-3.940392,1,4,4
0,4,0,10000,31.93495,0,10000,-3.535223,0,4,1,1
4,3,2,10.51628,22.10884,41.50389,-2.405294,-2.138292,-3.120205,1,4,4
3,2,0,18.70321,9.35732999999999,0,-3.164219,-3.929337,0,4,1,4
2,4,0,21.17569,10.00506,0,-1.15926,-3.034662,0,4,4,4
4,1,0,10.0419,20.93442,0,-2.53703,-1.825094,0,4,4,4
4,1,0,19.79994,30.31187,0,-1.461775,-3.178192,0,4,4,0
1,2,3,11.08653,53.67244,32.20331,-2.188719,-2.503115,-1.029778,0,4,4
1,4,3,75.9139,10.31656,32.20389,-3.172234,-3.736574,-2.413332,4,0,1
1,4,2,30.18425,9.65937,50.8186,-2.53202,-2.068022,-2.704754,1,4,1
3,1,0,29.43539,50.83216,0,-3.952087,-1.026588,0,1,1,1
1,3,1,92.95126,9.54694999999998,82.4422,-1.18048,-3.17742,-2.044153,1,1,1
1,4,1,93.71631,33.74562,73.86105,-3.480204,-2.496393,-3.262266,1,1,1
1,2,4,10.67621,63.29184,22.47803,-1.654575,-2.429596,-1.041943,1,1,4
2,2,3,81.61554,11.3071,32.61225,-3.903048,-2.704964,-2.749294,4,1,1
0,2,4,10000,32.33818,21.99825,10000,-3.468384,-2.4365,1,4,1
1,4,0,62.35368,10.66361,10000,-3.189472,-3.257603,10000,1,1,1
2,0,1,21.45149,0,83.21175,-1.986967,0,-3.175955,1,1,4
2,0,3,20.84662,0,31.67806,-3.29112,0,-3.341942,4,1,4
1,2,3,96.96161,75.02565,10.07963,-3.906475,-1.50576,-3.291931,4,4,1
1,5,0,21.14842,41.80414,0,-2.906376,-2.089844,0,1,4,1
4,1,0,30.24342,20.96743,0,-3.070543,-3.652082,0,1,1,1
3,1,2,38.91162,9.51312999999999,29.39759,-3.685753,-3.205376,-3.568466,1,1,1
3,2,2,21.41231,11.00594,61.95702,-3.115004,-2.129898,-3.286144,1,1,1
3,4,0,21.22789,10.6468,0,-1.73824,-3.228653,0,1,1,4
2,0,0,42.81073,10000,0,-1.886,10000,0,4,1,0
2,2,2,61.39794,20.20497,10.50911,-1.22997,-2.111525,-1.630842,0,4,1
2,2,0,10.3976,61.12702,0,-3.343733,-2.010895,0,1,0,4
3,2,1,31.39046,50.94312,21.12137,-1.555223,-3.750849,-1.34728,4,1,1
1,0,2,73.09202,0,10.49662,-2.481728,0,-3.02841,1,4,1
1,0,2,91.53537,0,40.63393,-3.007273,0,-2.107222,1,1,1
3,3,1,10.5856,74.18246,21.28853,-3.511192,-3.987032,-2.50628,1,1,4
4,0,2,41.84787,0,10.12656,-3.223455,0,-3.165312,4,1,1
3,0,4,21.46594,10000,53.54347,-3.89656,10000,-2.556894,1,4,4
3,3,2,10.51909,42.98816,21.90866,-1.571297,-3.960632,-1.41132,4,1,4
1,3,0,41.85826,21.80628,0,-1.380043,-3.1746,0,4,4,1
2,3,0,31.55599,65.33879,0,-1.438015,-1.83313,0,1,4,4
1,0,4,33.03064,0,11.54959,-1.57082,0,-1.627182,4,1,1
2,2,1,33.0074,63.75709,11.13371,-1.663177,-3.946547,-3.549845,1,4,4
1,3,0,73.59108,62.99007,0,-2.877827,-3.89324,0,4,1,1
2,2,1,32.61934,11.57805,73.09966,-2.462591,-1.762207,-3.142082,1,4,1
3,0,3,11.37491,0,43.63689,-2.548153,0,-3.84104,1,1,4
5,2,2,10.85611,61.42378,29.87827,-3.93522,-1.223436,-3.629475,4,1,4
2,4,2,32.17638,10.92033,21.20361,-2.095749,-1.903742,-2.625008,4,4,1
2,0,4,51.80596,0,10.15628,-1.787802,0,-3.45401,1,4,1
3,0,2,39.90379,0,10.64233,-2.385485,0,-3.85819,1,1,1
2,3,2,33.50311,65.26059,44.96336,-1.011808,-1.427166,-2.405277,1,1,4
2,3,0,9.80475999999999,53.86243,0,-3.752518,-2.848661,0,4,1,4
2,2,0,42.45395,11.21277,0,-1.840494,-2.355171,0,4,4,1
2,3,2,74.88372,32.79686,11.13189,-2.509869,-2.339031,-3.414179,1,4,4
3,1,4,20.42054,9.66777999999999,62.85473,-2.53354,-2.733765,-3.807472,4,1,4
4,2,0,11.65203,33.18536,0,-1.712769,-1.295523,0,4,4,4
2,3,0,64.52982,9.57167000000001,0,-2.418722,-2.458391,0,4,4,1
0,3,0,10000,31.3452,0,10000,-1.26711,0,1,4,1
1,0,4,32.49334,10000,43.80734,-1.32597,10000,-1.990276,1,1,4
3,0,0,10.77475,10000,0,-3.33927,10000,0,4,1,0
1,0,0,81.91836,10000,0,-3.784815,10000,0,0,4,0
0,4,0,10000,9.91741999999999,10000,10000,-2.962318,10000,0,0,1
2,0,3,33.76914,0,54.63378,-3.655392,0,-2.637476,1,0,2
3,2,3,21.18646,63.30565,31.39027,-1.027248,-1.271667,-2.503666,2,1,4
2,2,0,41.86441,31.42726,0,-2.127796,-3.429607,0,4,2,1
0,0,3,10000,0,9.60145,10000,0,-2.813456,1,4,1
1,4,0,62.32038,10.16238,0,-3.064344,-2.823843,0,1,1,1
2,0,1,11.25927,0,82.63717,-1.54737,0,-3.926975,1,1,4
2,2,3,43.01954,62.28759,10.07689,-1.024435,-2.028072,-3.112759,4,1,1
1,1,3,71.03698,39.86538,9.74727000000001,-3.547623,-3.638168,-3.377237,1,4,1
3,0,2,20.72521,0,10.31015,-1.604582,0,-3.446064,1,1,4
2,4,0,50.69715,9.62487999999999,0,-1.98768,-1.898348,0,4,1,1
1,1,5,92.46144,72.5311,22.33779,-3.834078,-3.018894,-2.299238,1,4,1
1,5,0,92.23453,22.23071,0,-1.454649,-2.35986,0,1,1,1
2,4,0,50.51745,10.54277,0,-3.602432,-1.313036,0,1,1,1
3,0,1,42.11783,0,10.30848,-2.060574,0,-2.222004,1,1,4
3,1,0,32.21336,73.50238,0,-2.129301,-1.222853,0,4,1,1
3,2,3,51.21775,41.66048,9.45499000000001,-3.724506,-2.83236,-3.803648,1,4,1
3,4,0,21.63179,11.63191,0,-1.807562,-1.01041,0,1,1,4
3,1,0,10.43512,32.08244,0,-2.991068,-3.136267,0,4,1,4
2,3,1,41.46494,20.46244,61.62704,-1.672281,-2.271374,-1.781473,4,4,1
4,2,0,11.61026,22.81853,10000,-1.924372,-1.53476,10000,1,4,2
2,4,1,41.1508,10.59808,20.35049,-2.704552,-1.048504,-2.921457,2,1,1
4,0,2,21.05989,0,52.38583,-1.547125,0,-1.661251,1,2,1
3,2,0,9.54141999999999,61.20843,0,-3.880606,-3.767914,0,1,1,4
1,2,0,83.54253,31.05959,0,-1.590174,-3.770046,0,4,1,1
1,3,3,51.86079,73.2521,19.48263,-3.111713,-3.249273,-1.78732,1,4,1
3,1,0,72.0115,42.96286,0,-3.667322,-1.67918,0,1,1,1
4,0,1,11.04858,0,95.98152,-1.66074,0,-2.337305,1,1,4
0,2,0,10000,30.43156,0,10000,-1.636492,0,4,1,1
3,2,0,22.10419,10.7741,0,-2.432735,-1.015858,0,1,4,4
2,0,2,22.49886,0,54.24558,-1.171986,0,-3.120136,4,1,4
1,0,1,42.51754,0,10.00984,-1.700985,0,-3.463196,4,4,1
4,1,0,10.49861,30.81155,0,-3.808409,-2.62058,0,1,4,4
2,2,1,19.63621,9.63238000000001,63.39192,-3.028328,-2.84255,-1.294914,4,1,4
1,1,3,64.02833,95.78299,10.65033,-3.9602,-1.253344,-2.664446,4,4,1
4,0,2,21.34704,0,10.02875,-2.98373,0,-3.235659,1,4,4
0,2,1,10000,71.87235,60.59029,10000,-2.633804,-1.256388,4,1,1
4,0,4,11.49653,10000,33.14616,-2.342949,10000,-1.243732,1,4,1
2,5,2,29.36833,9.39528000000001,18.87014,-3.164896,-3.973757,-3.254333,1,1,4
2,0,5,22.92052,10000,34.02963,-2.905767,10000,-2.788136,4,1,1
1,1,2,94.91132,20.99687,9.40639000000002,-3.346888,-1.277683,-3.537395,1,4,1
3,3,0,30.16383,9.68923000000001,0,-1.511229,-3.966383,0,1,1,1
1,1,1,30.28339,94.51569,40.14216,-3.684155,-1.14869,-3.807951,1,1,4
2,2,0,41.86015,30.61073,0,-1.392197,-1.452375,0,4,1,1
1,3,4,41.29812,20.67957,51.58349,-2.183819,-2.757204,-3.99483,1,4,1
1,0,5,43.58075,0,21.24495,-2.69,0,-3.77264,1,1,1
1,5,0,40.80951,11.61119,0,-2.48733,-2.181576,0,1,1,1
1,3,2,52.01723,10.81946,42.15749,-1.210129,-2.29911,-1.473864,1,1,1
2,3,1,52.50635,21.46562,11.7265,-2.165886,-3.565266,-1.119238,1,1,1
2,2,0,11.83794,53.51622,0,-1.318394,-2.001879,0,1,1,4
2,1,2,41.38376,10.38379,20.6599,-2.702463,-1.011175,-1.814053,4,1,1
3,4,0,20.93773,11.12657,10000,-2.369411,-2.029615,10000,1,4,2
5,0,1,19.86894,0,84.81195,-1.11218,0,-3.637815,2,1,4
3,1,2,10.02282,96.477,42.89227,-1.864988,-1.335829,-1.889587,4,2,4
2,2,3,41.04682,30.79569,51.61397,-3.176285,-1.288614,-1.31551,4,4,1
2,1,0,41.5119,94.62446,0,-3.652353,-3.414557,0,1,4,4
1,5,2,41.89384,11.19902,21.71282,-3.699219,-3.359777,-2.338203,4,1,4
4,1,2,41.69621,73.83488,31.54388,-1.366629,-3.483955,-3.741241,4,4,1
2,0,5,71.65827,10000,20.45041,-2.916534,10000,-2.325155,1,4,1
3,2,1,11.17296,41.02981,83.3234,-2.123514,-1.535263,-1.771746,1,1,4
3,0,1,21.07028,0,42.48571,-1.002098,0,-3.83111,4,1,1
3,4,1,30.56793,9.77308000000002,81.93396,-1.498676,-2.905605,-2.859676,1,4,1
4,1,0,31.61576,66.20987,0,-1.738775,-2.556124,0,1,1,1
4,2,0,10.28754,33.64134,0,-2.5539,-1.057121,0,1,1,4
3,2,2,9.30544,20.38187,30.44075,-3.963533,-3.661448,-2.138247,4,1,2
5,2,0,20.92991,63.23518,0,-1.189337,-2.322086,0,2,4,4
1,2,0,10.17208,21.28495,0,-3.29741,-2.58173,0,4,2,0
4,0,3,9.6798,0,63.49797,-3.685068,0,-1.866594,0,4,4
1,0,2,41.83603,0,10.98694,-3.52316,0,-2.717258,4,0,4
5,1,1,31.67073,10.05231,21.41652,-1.559187,-3.405958,-1.267353,4,4,1
1,4,0,86.12554,21.0745,0,-3.808414,-2.420061,0,1,4,1
2,2,4,41.02351,21.45807,10.98437,-1.285435,-2.574747,-2.675364,1,1,1
3,1,0,42.79929,73.78073,0,-1.192228,-1.312662,0,1,1,1
2,3,1,39.63737,29.93716,82.41577,-3.653364,-3.518343,-2.448048,1,1,1
2,1,3,20.91146,40.58864,50.09236,-3.575266,-2.79341,-3.965576,1,1,1
2,4,1,42.80497,11.04053,52.24231,-2.245905,-1.795063,-3.678137,1,1,1
2,3,1,72.70854,10.06255,21.91431,-1.910786,-1.526983,-1.363028,1,1,1
0,5,2,10000,9.40296999999998,19.36236,10000,-3.079117,-3.972631,1,1,3
4,0,1,9.82059999999999,0,69.57742,-2.00044,0,-3.294083,3,1,4
0,0,4,10000,0,10.61751,10000,0,-3.430054,4,3,1
6,0,3,11.28258,0,22.05593,-1.977962,0,-1.617058,1,4,4
6,0,2,10.61745,10000,43.0147,-2.12698,10000,-2.42717,4,1,4
1,1,0,96.01027,75.35446,0,-1.963327,-2.306883,0,4,4,1
2,0,4,22.79292,10000,32.01382,-3.133982,10000,-3.515495,1,4,4
1,4,0,33.32136,10.73385,0,-1.332767,-2.378042,0,4,1,4
0,5,0,10000,10.55765,0,10000,-1.386341,0,4,4,1
3,2,0,10.97432,22.49222,0,-1.884026,-2.13621,0,1,4,4
1,4,3,62.00355,31.45697,10.87647,-3.735538,-1.281794,-2.850632,4,1,1
4,2,0,20.93433,72.81718,10000,-2.024244,-1.862753,10000,1,4,2
1,3,0,50.24307,9.88820000000001,0,-3.569176,-2.562914,0,2,1,1
2,2,4,10.04159,50.48267,20.64633,-2.49312,-2.72478,-1.94303,1,2,4
1,2,2,41.28955,20.20819,10.94847,-2.427961,-3.547512,-3.660933,4,1,1
1,1,0,53.8542,85.49947,0,-2.147236,-2.629442,0,1,4,1
1,3,0,69.41359,10.6961,0,-3.160276,-3.001253,0,1,1,1
2,0,4,63.27777,0,21.38987,-1.225681,0,-2.07081,1,1,1
3,0,4,52.35073,0,20.9918,-2.495255,0,-3.220753,1,1,1
2,3,0,33.28041,21.58545,0,-1.821602,-2.276333,0,1,1,4
5,2,0,30.53556,10.3594,0,-2.037844,-1.992012,0,4,1,1
0,5,2,10000,9.71366,31.22923,10000,-2.718512,-1.816692,1,4,1
3,1,0,9.86815000000001,95.92479,0,-2.076338,-1.138992,0,1,1,0
4,1,1,9.72144999999998,94.65124,41.65997,-2.204676,-2.149399,-1.940466,0,1,4
2,3,0,21.30518,32.18767,0,-2.00601,-1.997215,0,4,0,1
1,3,3,10.76839,29.59096,20.06549,-1.132833,-3.045885,-3.07842,1,4,4
3,1,2,10.01491,40.96441,71.55518,-1.540863,-1.11555,-1.889702,4,1,4
2,1,5,11.71374,32.82515,55.22202,-1.217892,-3.169708,-1.319227,4,4,4
2,2,0,10.16141,20.48508,0,-2.082039,-3.068993,0,4,4,4
5,2,2,21.03371,9.98156999999998,31.1429,-2.44304,-3.817558,-1.166918,4,4,4
2,4,1,20.98481,42.32573,9.85448000000002,-1.853046,-2.22673,-3.022911,4,4,4
2,4,0,40.51493,29.97724,10000,-2.608316,-3.953295,10000,4,4,1
2,0,2,42.99465,0,64.30959,-3.842733,0,-1.396132,1,4,4
3,0,5,31.144,0,21.6183,-3.941093,0,-1.424332,4,1,4
2,0,4,10.94062,0,31.70884,-2.591125,0,-2.59375,4,4,4
1,0,1,58.27147,0,69.26836,-1.901005,0,-3.85897,4,4,1
4,1,1,30.23032,40.51559,10.27626,-1.160975,-3.252523,-1.8594,1,4,1
2,3,1,62.70564,32.37578,52.42727,-2.123552,-1.967016,-2.965553,1,1,1
1,0,2,41.13629,0,85.23969,-2.376331,0,-1.112452,1,1,1
1,1,3,20.54402,87.24347,43.08412,-2.29412,-2.426327,-1.869694,1,1,1
3,0,0,11.64254,0,10000,-1.776293,0,10000,1,1,4
3,2,0,31.725,21.22862,0,-2.39026,-1.572826,0,4,1,1
4,0,0,31.68947,10000,0,-1.160908,10000,0,1,4,1
0,0,2,10000,0,9.33672999999999,10000,0,-3.883486,1,1,1
2,3,0,75.71477,11.34267,0,-3.752207,-1.955837,0,1,1,1
4,0,2,31.61674,10000,10.67823,-1.23179,10000,-1.732967,1,1,1
4,2,0,10.21738,20.00463,0,-3.508158,-3.879698,0,1,1,0
1,5,0,44.8715,11.35341,10000,-1.635141,-2.77274,10000,0,1,1
4,1,0,11.03342,65.0084,0,-1.950989,-2.12544,0,1,0,4
3,0,3,11.34567,0,42.88245,-1.377281,0,-3.83363,4,1,2
1,3,0,20.92292,31.61995,0,-1.328,-1.411528,0,2,4,4
2,3,3,11.37164,31.4586,21.40002,-2.472862,-2.4654,-2.231234,4,2,4
3,4,1,31.41484,10.46439,63.69385,-1.59227,-3.057964,-2.311474,4,4,4
3,3,0,10.2244,20.23372,0,-1.745338,-3.651133,0,4,4,4
1,3,0,11.32984,22.70885,0,-1.397131,-2.232286,0,4,4,4
3,0,2,19.84967,0,10.02477,-2.4784,0,-2.391186,4,4,4
1,3,3,11.60752,52.75721,33.00174,-1.848524,-1.262764,-2.715014,4,4,4
7,0,2,31.60533,0,9.98590000000002,-2.321491,0,-3.944942,4,4,1
5,0,1,9.62157999999999,0,82.0444,-2.456684,0,-2.62374,1,4,4
2,2,0,31.53973,42.39444,0,-2.997385,-1.037107,0,4,1,0
2,4,1,20.58438,51.7803,31.91803,-2.676327,-2.968729,-2.525644,0,4,4
1,3,0,51.52566,32.42304,10000,-2.267544,-2.130163,10000,4,0,2
1,1,4,9.73079000000001,72.93915,20.00249,-3.643017,-3.090826,-1.797073,2,4,4
1,1,4,98.26439,10.01563,20.71213,-3.386627,-1.129095,-2.087873,4,2,1
1,1,0,32.59294,83.60504,0,-1.347914,-2.336403,0,1,4,1
4,3,1,29.27667,9.67015999999998,90.92047,-3.462553,-1.916075,-3.85031,1,1,2
2,0,1,42.65978,0,10.61427,-2.995974,0,-2.764448,2,1,4
2,1,4,10.34113,70.76482,30.61919,-3.804228,-1.095304,-3.005972,4,2,4
0,0,3,10000,0,20.83595,10000,0,-3.457418,4,4,1
3,3,0,9.63663,41.10403,0,-2.535976,-2.554796,0,1,4,4
1,0,1,97.24396,0,86.09288,-1.825502,0,-3.716679,4,1,1
2,0,2,42.13378,0,11.15614,-1.65576,0,-1.533733,1,4,1
0,4,0,10000,9.45158000000001,0,10000,-3.92029,0,1,1,1
3,1,0,21.86274,43.65583,0,-1.062288,-2.71377,0,1,1,4
3,3,2,9.64246,52.31056,20.85668,-3.653072,-2.665678,-1.50048,4,1,4
3,2,2,52.79359,21.85429,42.14409,-3.197895,-1.370523,-2.695236,4,4,1
1,3,2,30.99271,20.01938,9.67845,-3.22262,-1.087667,-1.838902,1,4,4
4,1,0,11.69154,95.3605,0,-1.18964,-1.804848,0,4,1,4
4,2,1,21.65003,32.01809,11.52627,-2.583931,-1.425121,-1.208094,4,4,4
3,5,0,20.37549,10.23633,0,-1.98856,-2.120016,0,4,4,4
0,3,4,10000,33.11518,21.60426,10000,-2.36291,-1.796022,4,4,1
2,1,4,31.57814,85.21129,20.31604,-1.817884,-1.741451,-2.10504,1,4,1
5,0,1,41.86391,10000,10.47964,-3.41708,10000,-2.563576,1,1,1
0,3,3,10000,20.5942,10.7108,10000,-2.099815,-2.724052,1,1,1
2,3,2,42.38356,10.63638,21.16937,-1.278522,-2.818504,-3.347649,1,1,1
1,0,3,9.65182000000002,0,20.55936,-2.605272,0,-3.991909,1,1,4
2,2,2,11.41639,51.5792,83.4875,-2.608309,-1.296278,-2.998905,4,1,4
3,1,2,21.48758,11.2808,74.62562,-2.160587,-1.775667,-3.2202,4,4,4
4,0,2,9.65824000000001,0,30.12137,-3.972357,0,-1.402008,4,4,4
4,0,1,10.0315,0,60.9101,-2.656187,0,-3.351345,4,4,4
1,3,0,52.04657,75.25896,0,-3.532612,-1.050512,0,4,4,1
2,3,0,30.69252,10.3146,0,-2.74682,-2.560404,0,1,4,1
4,3,0,9.51494,18.91672,10000,-3.161295,-3.756973,10000,1,1,2
1,4,3,9.23322999999999,20.43488,43.03555,-3.520628,-3.132599,-1.720894,2,1,4
3,2,0,76.44866,21.96319,0,-3.376516,-3.123955,0,4,2,1
4,1,0,20.3363,30.26756,0,-2.15254,-3.702152,0,1,4,4
3,1,2,21.1561,75.93426,10.2097,-3.1209,-2.347935,-1.119999,4,1,4
1,0,1,92.55938,0,81.62375,-3.83885,0,-1.121422,4,4,1
1,1,1,11.03047,54.65603,97.39825,-3.168869,-1.195578,-1.23351,1,4,4
0,2,0,10000,21.85558,0,10000,-2.494883,0,4,1,1
2,1,0,61.66757,81.45604,0,-3.56829,-3.460651,0,1,4,1
3,0,2,20.91933,0,10.32974,-1.595428,0,-1.982277,1,1,4
2,3,2,10.14118,41.28796,30.3655,-1.714159,-3.421412,-3.791952,4,1,4
2,0,3,31.86538,0,21.18029,-1.895672,0,-3.93237,4,4,1
3,3,0,10.41655,21.13456,0,-3.782402,-3.729933,0,1,4,0
1,1,0,94.55123,9.41015999999999,0,-3.365679,-3.605663,0,0,1,1
1,2,2,53.0948,72.56967,21.14432,-2.320229,-3.964441,-3.390419,1,0,4
1,0,3,53.75833,0,10.7085,-1.957996,0,-1.666851,4,1,1
6,1,0,20.67524,10.89398,10000,-3.56218,-3.416994,10000,1,4,2
4,2,1,9.78566999999998,63.27031,20.5321,-2.683548,-1.489517,-2.252087,2,1,4
2,4,0,40.31281,10.26181,0,-3.79252,-2.712843,0,4,2,4
0,4,3,10000,20.84329,10.21305,10000,-2.332216,-3.719454,4,4,1
1,3,2,31.22895,21.5291,51.85652,-1.73546,-1.493614,-2.48274,1,4,1
3,1,2,11.82356,85.45431,43.01271,-1.485647,-1.147652,-2.790636,1,1,4
3,2,2,19.71232,29.73363,40.62687,-2.824486,-2.407473,-1.804121,4,1,4
3,1,3,31.77869,74.31992,20.08405,-1.867754,-2.647398,-2.583536,4,4,1
2,2,0,41.49842,21.83127,0,-1.423315,-3.973328,0,1,4,1
1,3,0,20.35637,10.52594,0,-1.898766,-2.808107,0,1,1,4
2,1,5,61.58659,30.38409,20.37714,-3.12719,-3.08405,-1.658064,4,1,1
4,1,0,11.27599,96.47527,0,-2.36049,-3.277763,0,1,4,4
2,0,2,60.48613,0,50.98337,-3.569641,0,-1.585413,4,1,4
3,2,2,42.61321,31.13049,10.66881,-2.419987,-2.295137,-3.619282,4,4,1
2,0,5,63.83991,0,10.206,-1.164135,0,-2.782818,1,4,1
0,0,2,10000,0,65.23493,10000,0,-1.78796,1,1,1
4,3,1,40.24391,11.38177,72.18558,-2.111298,-2.713911,-2.923532,1,1,1
1,1,0,72.86834,92.75731,0,-2.123066,-2.680676,0,1,1,1
2,4,0,32.80378,22.35543,0,-1.441036,-1.826912,0,1,1,1
2,2,3,20.87606,10.80609,42.02682,-2.729898,-2.569664,-2.949692,1,1,4
3,1,3,20.15023,9.94325000000001,30.80236,-2.899414,-1.969215,-3.97379,4,1,4
2,1,0,19.99548,61.91508,0,-3.439993,-1.331865,0,4,4,4
4,0,2,20.22092,0,30.91444,-1.325397,0,-1.400038,4,4,4
2,2,1,9.32981999999998,52.07289,42.42682,-3.425539,-2.831432,-2.604507,4,4,4
3,1,0,30.81026,64.02191,0,-3.375925,-1.457285,0,4,4,1
5,1,2,20.00804,30.12545,10.04228,-2.126652,-2.489704,-1.85602,1,4,4
3,3,0,21.50669,9.82515000000001,0,-1.378378,-2.962475,0,4,1,4
1,2,4,73.86662,20.42601,52.99986,-2.721336,-1.95789,-3.91557,4,4,1
4,2,1,30.30716,9.79187000000002,80.68694,-3.531992,-1.9588,-3.83992,1,4,4
2,2,3,31.95849,22.06747,53.68022,-1.620552,-3.864998,-3.322475,4,1,1
4,2,0,30.40071,10.18449,0,-1.826378,-3.581636,0,1,4,0
1,3,0,51.68761,21.80635,0,-3.852732,-2.175278,0,0,1,1
3,2,3,63.72879,20.65772,10.86452,-2.684393,-1.612862,-1.249844,1,0,1
0,3,2,10000,9.96179000000001,42.53362,10000,-3.58581,-1.089472,1,1,1
0,3,3,10000,9.91194000000002,60.81159,10000,-1.37229,-1.347988,1,1,3
1,2,0,61.28425,19.65964,0,-2.256851,-2.991459,0,3,1,1
4,0,2,31.67149,0,21.08972,-2.51542,0,-2.78317,1,3,4
2,0,3,40.38044,0,11.027,-3.05668,0,-3.34942,4,1,1
1,1,4,85.36991,43.32094,9.39631,-1.571718,-2.875275,-3.979551,1,4,1
1,2,4,92.6712,39.60812,9.78273000000002,-1.693134,-3.555159,-2.91975,1,1,1
3,4,2,52.21974,11.19706,32.34596,-3.947338,-2.347189,-3.175222,1,1,1
1,3,0,72.05258,11.39912,10000,-3.891684,-2.099127,10000,1,1,1
0,0,3,10000,0,10.67062,10000,0,-1.60167,1,1,1
1,2,0,73.6794,52.31502,0,-2.43651,-1.0974,0,1,1,1
2,0,4,11.55966,0,22.63594,-2.32822,0,-1.830614,1,1,4
0,0,4,10000,0,52.85314,10000,0,-2.655235,4,1,1
3,2,0,41.88071,31.67176,0,-2.472626,-3.930153,0,1,4,1
3,2,3,31.57795,20.7945,42.87972,-3.373186,-3.155577,-1.676552,1,1,4
5,1,2,41.82859,76.45817,9.79944,-1.458023,-1.724596,-3.378342,4,1,1
4,0,1,11.26508,0,85.81815,-2.80886,0,-2.889488,1,4,4
3,0,0,21.38524,10000,0,-2.237947,10000,0,4,1,0
